CODIGO_ACTIVIDAD,ANIO,MES,ENTIDAD,K100W,M000W,H000W_I000W,REMUNERACION_MEDIA,J000W,ESTATUS
46,2008,	11,México,106.58598070,99.80769330,108.58382125,81.26989024,88.24595235,Cifras definitivas
46,2008,	11,Michoacán de Ocampo,74.71432666,70.86397730,75.02543615,102.01596651,76.53792382,Cifras definitivas
46,2008,	11,Morelos,87.86057178,82.44584471,86.71244607,99.14911230,85.97462053,Cifras definitivas
46,2008,	11,Nayarit,86.10317431,86.65506622,84.31056907,97.55201023,82.24665496,Cifras definitivas
46,2008,	11,Nuevo León,80.73476275,82.95425873,79.67463231,113.67400954,90.56934913,Cifras definitivas
46,2008,	11,Oaxaca,82.02247167,80.63036114,90.62427033,85.93592832,77.87880799,Cifras definitivas
46,2008,	11,Puebla,93.31230557,88.28228430,85.77061570,100.97835865,86.60975994,Cifras definitivas
46,2008,	11,Querétaro de Arteaga,71.27696274,65.65727713,76.74391574,103.68483963,79.57180596,Cifras definitivas
46,2008,	11,Quintana Roo,85.19931081,77.73737995,68.94821397,125.67854671,86.65311330,Cifras definitivas
46,2008,	11,San Luis Potosí,90.25689841,83.05272697,74.58221097,106.98549255,79.79214576,Cifras definitivas
46,2008,	11,Sinaloa,76.03052582,76.79092096,83.97525858,101.18340616,84.96902696,Cifras definitivas
46,2008,	11,Sonora,43.29353235,53.10391591,77.99964107,116.18655272,90.62509409,Cifras definitivas
46,2008,	11,Tabasco,73.19299490,74.09876476,40.48308108,201.18507418,81.44591670,Cifras definitivas
46,2008,	11,Tamaulipas,91.99874664,90.96199327,92.13990948,95.56761815,88.05591686,Cifras definitivas
46,2008,	11,Tlaxcala,51.42337472,66.75014027,87.25031249,92.90579459,81.06059610,Cifras definitivas
46,2008,	11,Veracruz de Ignacio de la Llave,93.02310925,89.85508278,87.00367990,106.73583918,92.86410786,Cifras definitivas
46,2008,	11,Yucatán,70.62634822,70.86684023,57.56030688,141.19974039,81.27500388,Cifras definitivas
46,2008,	11,Zacatecas,95.42328417,91.16317542,82.00512501,114.52160636,93.91358646,Cifras definitivas
46,2008,	12,Aguascalientes,98.22005505,111.89288939,92.05608895,94.30913994,86.81730575,Cifras definitivas
46,2008,	12,Baja California,106.47741983,110.37121005,78.34579206,119.02359130,93.24997534,Cifras definitivas
46,2008,	12,Baja California Sur,131.72878987,144.17296778,90.99539920,108.37177634,98.61333050,Cifras definitivas
46,2008,	12,Campeche,85.93389482,90.37657346,69.35978560,115.76534847,80.29459750,Cifras definitivas
46,2008,	12,Coahuila de Zaragoza,94.14977711,109.99300036,82.25337562,103.38847177,85.04050803,Cifras definitivas
46,2008,	12,Colima,78.18290379,88.41108478,75.88846254,89.47213891,67.89903062,Cifras definitivas
46,2008,	12,Chiapas,84.00720556,89.35541981,73.82267233,96.80427223,71.46350069,Cifras definitivas
46,2008,	12,Chihuahua,72.15274408,97.25899453,84.75784812,110.62255717,93.76129899,Cifras definitivas
46,2008,	12,Ciudad de México,85.93272642,99.18759046,84.52842310,98.97753375,83.66414850,Cifras definitivas
46,2008,	12,Durango,59.57143352,78.29491715,68.55383353,116.55784697,79.90487238,Cifras definitivas
46,2008,	12,Guanajuato,94.45218461,110.34547204,87.25671759,103.40562607,90.22835511,Cifras definitivas
46,2008,	12,Guerrero,94.58536390,109.16902372,88.24460614,98.56003844,86.97391773,Cifras definitivas
46,2008,	12,Hidalgo,90.94388326,104.62520536,93.94386507,94.80123401,89.05994336,Cifras definitivas
46,2008,	12,Jalisco,91.32536600,103.67782929,80.30231176,113.24390817,90.93747619,Cifras definitivas
46,2008,	12,México,108.37176887,122.97081734,109.25657214,80.79159822,88.27013079,Cifras definitivas
46,2008,	12,Michoacán de Ocampo,77.45738405,86.06544936,75.86719113,100.77394597,76.45436220,Cifras definitivas
46,2008,	12,Morelos,99.62790546,105.09394726,88.57406364,97.01057037,85.92620434,Cifras definitivas
46,2008,	12,Nayarit,87.55838465,106.68268615,84.23945701,97.66344277,82.27115389,Cifras definitivas
46,2008,	12,Nuevo León,84.50045323,100.27886713,79.56163590,114.19466476,90.85514339,Cifras definitivas
46,2008,	12,Oaxaca,92.02808780,101.40994714,90.98399389,85.59616330,77.87880799,Cifras definitivas
46,2008,	12,Puebla,96.84013600,107.49253510,86.39845509,100.22802470,86.59546491,Cifras definitivas
46,2008,	12,Querétaro de Arteaga,77.45285677,82.46761435,76.69506749,103.75087807,79.57180596,Cifras definitivas
46,2008,	12,Quintana Roo,90.47323512,104.91138901,69.95374343,125.55318344,87.82915181,Cifras definitivas
46,2008,	12,San Luis Potosí,96.08107036,104.06788780,75.85813561,105.19658822,79.80017055,Cifras definitivas
46,2008,	12,Sinaloa,85.98886719,95.52668033,83.34555535,102.06937439,85.07028693,Cifras definitivas
46,2008,	12,Sonora,48.47388710,65.53106882,77.54261399,116.89459088,90.64312138,Cifras definitivas
46,2008,	12,Tabasco,75.55748272,93.71976642,41.15411653,197.97318426,81.47411495,Cifras definitivas
46,2008,	12,Tamaulipas,101.63823564,115.01834276,91.93345381,95.83564641,88.10501973,Cifras definitivas
46,2008,	12,Tlaxcala,54.29489949,78.56309476,87.12357968,93.04093840,81.06059610,Cifras definitivas
46,2008,	12,Veracruz de Ignacio de la Llave,102.00576750,117.40675728,87.65453592,105.94499054,92.86558979,Cifras definitivas
46,2008,	12,Yucatán,78.31598066,89.33024075,57.83285468,140.95625577,81.51902656,Cifras definitivas
46,2008,	12,Zacatecas,104.60247451,110.17236155,81.61812400,115.10462592,93.94623631,Cifras definitivas
46,2009,	01,Aguascalientes,80.75188485,91.09375786,88.25911285,95.95603368,84.68994405,Cifras definitivas
46,2009,	01,Baja California,86.47689479,91.81684392,77.85670272,111.36982372,86.70887257,Cifras definitivas
46,2009,	01,Baja California Sur,98.13179354,105.43526073,88.89761452,106.37091196,94.56120328,Cifras definitivas
46,2009,	01,Campeche,66.78218402,69.99445565,68.10788617,110.60121743,75.32815127,Cifras definitivas
46,2009,	01,Coahuila de Zaragoza,76.79937404,85.27165041,82.10610422,106.43028390,87.38575982,Cifras definitivas
46,2009,	01,Colima,63.35816616,65.60316889,75.25849404,87.12794207,65.57117709,Cifras definitivas
46,2009,	01,Chiapas,67.32933690,68.74146153,71.87635985,106.56426911,76.59451754,Cifras definitivas
46,2009,	01,Chihuahua,57.81302770,75.48607296,83.63489741,109.82153097,91.84912476,Cifras definitivas
46,2009,	01,Ciudad de México,67.27504072,76.47694180,83.11189423,97.98402537,81.43637953,Cifras definitivas
46,2009,	01,Durango,46.57914115,59.08209931,63.66341582,121.68526951,77.46899912,Cifras definitivas
46,2009,	01,Guanajuato,71.80380963,87.61428576,87.63527945,100.56736365,88.13249017,Cifras definitivas
46,2009,	01,Guerrero,76.63554317,82.66250587,85.57463785,103.65455588,88.70201081,Cifras definitivas
46,2009,	01,Hidalgo,76.14567000,83.61494936,91.80598983,97.31189362,89.33814716,Cifras definitivas
46,2009,	01,Jalisco,80.66461693,87.87226908,78.79852758,108.80695809,85.73828088,Cifras definitivas
46,2009,	01,México,87.06752848,96.55962704,107.41448839,78.27000621,84.07332673,Cifras definitivas
46,2009,	01,Michoacán de Ocampo,66.52005758,68.99493279,76.21878229,103.27487998,78.71485593,Cifras definitivas
46,2009,	01,Morelos,83.87973328,85.18969294,86.58173514,96.56116139,83.60432900,Cifras definitivas
46,2009,	01,Nayarit,74.74218161,84.93610138,82.59558488,98.52609298,81.37820276,Cifras definitivas
46,2009,	01,Nuevo León,69.22155304,79.15496389,80.94176604,109.06687559,88.28065527,Cifras definitivas
46,2009,	01,Oaxaca,69.92747709,78.07772143,89.49610978,85.64873952,76.65228995,Cifras definitivas
46,2009,	01,Puebla,79.42002458,86.07632194,84.77338537,99.56582333,84.40531911,Cifras definitivas
46,2009,	01,Querétaro de Arteaga,64.23317068,67.43394355,76.50556257,99.37658076,76.02861217,Cifras definitivas
46,2009,	01,Quintana Roo,74.18901405,78.63784138,68.50764279,122.30594517,83.78892003,Cifras definitivas
46,2009,	01,San Luis Potosí,79.36347019,82.82484479,73.71829815,107.30932724,79.10660980,Cifras definitivas
46,2009,	01,Sinaloa,68.42201427,72.76876171,85.40111937,98.84784986,84.41717025,Cifras definitivas
46,2009,	01,Sonora,40.76868312,53.02735266,77.37820965,109.96911886,85.09213534,Cifras definitivas
46,2009,	01,Tabasco,59.81337845,68.66767794,41.26537648,180.89009823,74.64498005,Cifras definitivas
46,2009,	01,Tamaulipas,81.92605071,89.17641835,90.69269150,96.51783926,87.53462620,Cifras definitivas
46,2009,	01,Tlaxcala,44.39686603,63.45816249,87.56800747,96.11547991,84.16641063,Cifras definitivas
46,2009,	01,Veracruz de Ignacio de la Llave,79.84318194,87.89966572,83.06259639,108.65334003,90.25028529,Cifras definitivas
46,2009,	01,Yucatán,60.80981395,69.45534407,57.82162248,133.90768226,77.42759451,Cifras definitivas
46,2009,	01,Zacatecas,85.41890139,88.57243439,80.71057883,115.25147069,93.02012910,Cifras definitivas
46,2009,	02,Aguascalientes,75.61989494,80.09494316,87.06539315,94.09760014,81.92644551,Cifras definitivas
46,2009,	02,Baja California,82.61624869,82.84982130,77.47947729,107.94094312,83.63207851,Cifras definitivas
46,2009,	02,Baja California Sur,96.51183625,93.79638841,89.76453013,100.16235109,89.91026382,Cifras definitivas
46,2009,	02,Campeche,64.08612785,63.78343826,67.59332499,109.88648419,74.27592838,Cifras definitivas
46,2009,	02,Coahuila de Zaragoza,74.31490968,75.09060175,81.47575004,101.36823387,82.59052885,Cifras definitivas
46,2009,	02,Colima,60.32228697,58.52293317,74.84043916,82.22804680,61.53983134,Cifras definitivas
46,2009,	02,Chiapas,64.34244812,64.44974412,71.68387948,102.88307676,73.75058075,Cifras definitivas
46,2009,	02,Chihuahua,57.69261027,67.88839368,82.40198789,105.53702635,86.96460767,Cifras definitivas
46,2009,	02,Ciudad de México,63.37904396,66.73093367,82.70063819,94.09167176,77.81441303,Cifras definitivas
46,2009,	02,Durango,43.70618689,52.75144394,62.72143669,115.57969692,72.49324643,Cifras definitivas
46,2009,	02,Guanajuato,69.51300798,77.70856001,86.97349332,98.24260539,85.44502584,Cifras definitivas
46,2009,	02,Guerrero,70.39599032,73.29383365,86.43937479,97.97415004,84.68824275,Cifras definitivas
46,2009,	02,Hidalgo,72.73894171,75.95019879,91.65724759,95.71095897,87.72603063,Cifras definitivas
46,2009,	02,Jalisco,75.03428678,78.98014427,79.53272907,107.69546389,85.65314152,Cifras definitivas
46,2009,	02,México,82.59488226,85.00477148,107.46977954,75.83716423,81.50203321,Cifras definitivas
46,2009,	02,Michoacán de Ocampo,61.57103735,60.78594619,75.50440557,101.64851178,76.74910459,Cifras definitivas
46,2009,	02,Morelos,73.80681822,73.54819384,85.75441574,92.87225697,79.64206135,Cifras definitivas
46,2009,	02,Nayarit,97.97533332,76.99072270,83.45687647,95.99941076,80.11810965,Cifras definitivas
46,2009,	02,Nuevo León,67.38170369,73.08876729,80.61836149,105.71548897,85.22609505,Cifras definitivas
46,2009,	02,Oaxaca,71.45168513,71.73680959,89.42539757,84.70742243,75.74994928,Cifras definitivas
46,2009,	02,Puebla,74.58226204,77.04718328,84.78855009,97.26869612,82.47271713,Cifras definitivas
46,2009,	02,Querétaro de Arteaga,60.59003762,59.82076027,75.85573833,97.42428826,73.90191317,Cifras definitivas
46,2009,	02,Quintana Roo,66.78861758,70.40170581,68.47593136,118.33618201,81.03180277,Cifras definitivas
46,2009,	02,San Luis Potosí,72.16201497,72.62602908,72.76992395,104.83708325,76.28986575,Cifras definitivas
46,2009,	02,Sinaloa,67.58326973,67.31353161,83.73371532,99.92394503,83.67003167,Cifras definitivas
46,2009,	02,Sonora,38.31506685,48.19701853,76.57242554,106.82681594,81.79988409,Cifras definitivas
46,2009,	02,Tabasco,55.90945452,62.44520068,40.90473139,176.11575518,72.03967659,Cifras definitivas
46,2009,	02,Tamaulipas,81.10349175,80.75098696,90.04696024,94.30516973,84.91893869,Cifras definitivas
46,2009,	02,Tlaxcala,43.26292099,58.19885342,86.76134367,92.88698621,80.58999733,Cifras definitivas
46,2009,	02,Veracruz de Ignacio de la Llave,76.84957118,79.68322868,83.16670888,110.99683578,92.31241528,Cifras definitivas
46,2009,	02,Yucatán,57.46760757,60.99848264,57.37410675,125.72997520,72.13645019,Cifras definitivas
46,2009,	02,Zacatecas,81.91389384,81.03839540,80.11025370,111.99910472,89.72276693,Cifras definitivas
46,2009,	03,Aguascalientes,84.70369137,86.46761071,86.05652052,96.26247401,82.84013570,Cifras definitivas
46,2009,	03,Baja California,89.95229513,88.43736323,77.62223301,113.03955090,87.74382359,Cifras definitivas
46,2009,	03,Baja California Sur,101.69542455,98.52341978,89.29938272,101.59673794,90.72525984,Cifras definitivas
46,2009,	03,Campeche,69.16996356,68.19726370,67.24520437,109.76157433,73.80939498,Cifras definitivas
46,2009,	03,Coahuila de Zaragoza,78.71570790,79.20231298,81.42961857,102.61584951,83.55969485,Cifras definitivas
46,2009,	03,Colima,63.41192451,62.17786388,73.95850299,85.37621529,63.14297074,Cifras definitivas
46,2009,	03,Chiapas,68.36508786,66.44840694,71.22251211,107.02970237,76.22924273,Cifras definitivas
46,2009,	03,Chihuahua,61.43277520,73.94578322,83.24680952,106.08589622,88.31312395,Cifras definitivas
46,2009,	03,Ciudad de México,69.89195149,72.33977060,82.52616188,96.19900641,79.38934776,Cifras definitivas
46,2009,	03,Durango,46.09287824,55.70416622,62.74015314,118.72560538,74.48862663,Cifras definitivas
46,2009,	03,Guanajuato,74.93258681,87.19340066,87.14781349,100.16288020,87.28976002,Cifras definitivas
46,2009,	03,Guerrero,76.78440821,79.90520961,86.53792326,103.07925692,89.20264825,Cifras definitivas
46,2009,	03,Hidalgo,76.18786616,79.37762883,91.75574103,96.09014295,88.16822272,Cifras definitivas
46,2009,	03,Jalisco,82.86638314,85.67800282,79.24143870,109.18908725,86.52300364,Cifras definitivas
46,2009,	03,México,90.45649719,91.85137177,108.10773340,76.41571993,82.61130278,Cifras definitivas
46,2009,	03,Michoacán de Ocampo,65.51740261,65.72614385,75.31738405,103.92920298,78.27675695,Cifras definitivas
46,2009,	03,Morelos,82.77375296,81.44147038,85.55787781,96.42688537,82.50079676,Cifras definitivas
46,2009,	03,Nayarit,85.47078594,80.76276021,82.80397407,98.08592942,81.21904756,Cifras definitivas
46,2009,	03,Nuevo León,73.38206291,79.28891159,80.57649590,105.93805642,85.36117369,Cifras definitivas
46,2009,	03,Oaxaca,74.20936375,75.32653989,89.70602635,89.13453207,79.95904683,Cifras definitivas
46,2009,	03,Puebla,80.97285001,82.46790485,84.78042881,96.78767649,82.05700716,Cifras definitivas
46,2009,	03,Querétaro de Arteaga,64.09259954,62.82967030,75.26916893,100.34534122,75.52910440,Cifras definitivas
46,2009,	03,Quintana Roo,76.25134934,77.52813936,68.24432875,123.39372695,84.20922068,Cifras definitivas
46,2009,	03,San Luis Potosí,77.73309160,78.38736265,73.12660088,109.52379785,80.09103052,Cifras definitivas
46,2009,	03,Sinaloa,71.27741069,73.85798541,79.23866695,102.43401571,81.16734855,Cifras definitivas
46,2009,	03,Sonora,39.99655354,51.32835212,75.85804523,108.29115479,82.14755318,Cifras definitivas
46,2009,	03,Tabasco,60.17266926,65.36345310,40.05892146,183.07810836,73.33911564,Cifras definitivas
46,2009,	03,Tamaulipas,88.17435641,86.80277141,90.30742783,93.94602445,84.84023823,Cifras definitivas
46,2009,	03,Tlaxcala,43.77853050,62.11273142,86.75356790,97.67063238,84.73275838,Cifras definitivas
46,2009,	03,Veracruz de Ignacio de la Llave,84.00582907,85.96603132,82.75813887,116.14103681,96.11616053,Cifras definitivas
46,2009,	03,Yucatán,62.82017629,66.21221462,57.08926106,129.39121731,73.86848984,Cifras definitivas
46,2009,	03,Zacatecas,87.76989204,87.66515345,80.64432161,116.25635307,93.75414726,Cifras definitivas
46,2009,	04,Aguascalientes,79.49656932,80.52174369,86.06424657,98.12536544,84.45085646,Cifras definitivas
46,2009,	04,Baja California,87.79335321,85.45951831,77.36556846,115.89684466,89.66425270,Cifras definitivas
46,2009,	04,Baja California Sur,103.07015681,98.53343631,90.82997577,99.06869116,89.98406818,Cifras definitivas
46,2009,	04,Campeche,66.73389188,67.69926829,68.66392656,111.32379487,76.43928875,Cifras definitivas
46,2009,	04,Coahuila de Zaragoza,78.12700283,78.63813703,81.83085116,104.37072625,85.40745365,Cifras definitivas
46,2009,	04,Colima,62.87018884,61.24104819,75.82321761,88.08030210,66.78531913,Cifras definitivas
46,2009,	04,Chiapas,46.42118616,62.29948932,71.25214539,87.97666387,62.68526045,Cifras definitivas
46,2009,	04,Chihuahua,60.26996597,71.87696875,84.03962745,105.99378461,89.07678171,Cifras definitivas
46,2009,	04,Ciudad de México,66.78074379,67.26455556,81.37727930,96.12196067,78.22143640,Cifras definitivas
46,2009,	04,Durango,44.52400813,55.33468161,63.76316608,119.45458380,76.16802466,Cifras definitivas
46,2009,	04,Guanajuato,75.23904842,82.66335116,88.61159218,99.45555735,88.12915288,Cifras definitivas
46,2009,	04,Guerrero,66.42378399,77.60298398,86.74941464,98.25747391,85.23778346,Cifras definitivas
46,2009,	04,Hidalgo,70.33290437,77.79554645,92.76456750,90.57605687,84.02248741,Cifras definitivas
46,2009,	04,Jalisco,77.72281686,80.19096768,79.31793692,111.39374454,88.35522003,Cifras definitivas
46,2009,	04,México,81.39630608,86.83891637,108.40113592,76.48417177,82.90971100,Cifras definitivas
46,2009,	04,Michoacán de Ocampo,55.92283318,64.37723301,77.00435862,95.84754558,73.80678773,Cifras definitivas
46,2009,	04,Morelos,78.94955182,77.27763255,87.14128437,92.96298166,81.00913621,Cifras definitivas
46,2009,	04,Nayarit,81.92105050,78.86298637,84.63296354,90.49917422,76.59213312,Cifras definitivas
46,2009,	04,Nuevo León,72.13559368,75.15016352,80.82959642,107.79366821,87.12918698,Cifras definitivas
46,2009,	04,Oaxaca,74.21274161,73.65740494,91.10466554,84.14331057,76.65848167,Cifras definitivas
46,2009,	04,Puebla,74.54774464,79.03662827,85.00006302,95.93570797,81.54541223,Cifras definitivas
46,2009,	04,Querétaro de Arteaga,61.24031662,60.85644288,75.56988923,97.43857854,73.63422587,Cifras definitivas
46,2009,	04,Quintana Roo,75.78937435,76.30203801,68.47720532,125.16453859,85.70917808,Cifras definitivas
46,2009,	04,San Luis Potosí,70.69851662,74.78156099,73.88940088,106.79763931,78.91213584,Cifras definitivas
46,2009,	04,Sinaloa,70.74833134,72.21027561,80.24610919,100.66135165,80.77681816,Cifras definitivas
46,2009,	04,Sonora,38.79475904,49.62616439,75.84700322,109.75033559,83.24234057,Cifras definitivas
46,2009,	04,Tabasco,56.46993672,64.57988719,41.24986438,173.54424674,71.58676642,Cifras definitivas
46,2009,	04,Tamaulipas,85.79124331,84.54757646,91.04368928,96.56251203,87.91407341,Cifras definitivas
46,2009,	04,Tlaxcala,40.47231509,58.52338111,88.44698743,93.59210477,82.77939714,Cifras definitivas
46,2009,	04,Veracruz de Ignacio de la Llave,80.18966353,83.65329781,83.90356939,106.85099087,89.65179527,Cifras definitivas
46,2009,	04,Yucatán,58.73167715,63.41689071,57.88709574,129.47241623,74.94782154,Cifras definitivas
46,2009,	04,Zacatecas,83.77868077,87.66458868,82.91997726,112.50132508,93.28607317,Cifras definitivas
46,2009,	05,Aguascalientes,77.84403540,83.27850380,85.63130415,107.30861105,91.88976311,Cifras definitivas
46,2009,	05,Baja California,88.95935018,88.21493164,77.17769015,120.78417463,93.21843605,Cifras definitivas
46,2009,	05,Baja California Sur,100.95611230,101.17178758,90.02184384,112.82818222,101.57001001,Cifras definitivas
46,2009,	05,Campeche,67.87794405,69.08478379,69.04572176,116.38722347,80.36039848,Cifras definitivas
46,2009,	05,Coahuila de Zaragoza,79.29933035,83.13841167,81.61405031,113.65302479,92.75683683,Cifras definitivas
46,2009,	05,Colima,63.44369844,63.63626713,75.32631638,89.77002202,67.62045080,Cifras definitivas
46,2009,	05,Chiapas,50.84641604,66.80015354,70.46478054,98.82285932,69.63531094,Cifras definitivas
46,2009,	05,Chihuahua,62.00714651,77.90835727,82.87012237,114.68772225,95.04185577,Cifras definitivas
46,2009,	05,Ciudad de México,66.60405825,69.74278232,81.59073625,99.40747415,81.10729005,Cifras definitivas
46,2009,	05,Durango,44.87565291,57.00873534,63.53668429,125.34434812,79.63964274,Cifras definitivas
46,2009,	05,Guanajuato,73.59971969,84.53037709,88.14353239,109.18549217,96.23994966,Cifras definitivas
46,2009,	05,Guerrero,65.09882337,78.61171762,87.57085695,98.00869348,85.82705277,Cifras definitivas
46,2009,	05,Hidalgo,72.22141268,80.83048356,92.71586223,96.25898677,89.24734956,Cifras definitivas
46,2009,	05,Jalisco,80.13132290,83.97416162,78.84638709,123.22132446,97.15556246,Cifras definitivas
46,2009,	05,México,81.76659964,89.50484044,108.21081980,79.52207272,86.05148681,Cifras definitivas
46,2009,	05,Michoacán de Ocampo,53.95611440,64.25769047,77.05488689,98.19152191,75.66136614,Cifras definitivas
46,2009,	05,Morelos,79.71056328,79.67566984,86.16792624,97.36892964,83.90078747,Cifras definitivas
46,2009,	05,Nayarit,101.10551268,81.73297524,84.76854130,100.49522412,85.18833556,Cifras definitivas
46,2009,	05,Nuevo León,71.90376902,77.82243290,80.65871733,117.19786937,94.53029817,Cifras definitivas
46,2009,	05,Oaxaca,69.79561743,74.97835720,91.20701513,85.95021217,78.39262302,Cifras definitivas
46,2009,	05,Puebla,74.50375468,80.88037718,85.06399420,101.56983047,86.39935470,Cifras definitivas
46,2009,	05,Querétaro de Arteaga,62.65590943,62.12909688,75.85655681,106.58641216,80.85278229,Cifras definitivas
46,2009,	05,Quintana Roo,71.71597467,67.13273279,68.41247825,132.35204689,90.54531529,Cifras definitivas
46,2009,	05,San Luis Potosí,71.49392176,76.71055305,73.59940258,119.85158331,88.21004930,Cifras definitivas
46,2009,	05,Sinaloa,73.46645354,79.15875359,81.09044076,111.20155823,90.17383370,Cifras definitivas
46,2009,	05,Sonora,39.48639135,51.95308971,76.08639527,117.18844423,89.16446289,Cifras definitivas
46,2009,	05,Tabasco,58.26445962,67.00979038,40.86491876,182.85260426,74.72256818,Cifras definitivas
46,2009,	05,Tamaulipas,87.76172130,90.65794577,90.88519500,114.81867892,104.35318023,Cifras definitivas
46,2009,	05,Tlaxcala,41.99212233,61.98016652,88.55364513,94.85396268,83.99664150,Cifras definitivas
46,2009,	05,Veracruz de Ignacio de la Llave,80.86196004,86.53592697,83.76988398,111.73587513,93.60101296,Cifras definitivas
46,2009,	05,Yucatán,60.00834467,65.17708087,58.31654271,136.86158353,79.81294381,Cifras definitivas
46,2009,	05,Zacatecas,84.75621630,89.50359589,81.90280141,118.45679612,97.01943448,Cifras definitivas
46,2009,	06,Aguascalientes,81.96894671,83.29389694,85.96022020,91.97788719,79.06439436,Cifras definitivas
46,2009,	06,Baja California,87.43036916,85.11509171,76.65731420,110.61491316,84.79442153,Cifras definitivas
46,2009,	06,Baja California Sur,99.62716106,96.49004391,89.79607355,98.48323983,88.43408247,Cifras definitivas
46,2009,	06,Campeche,67.24244616,67.82028655,69.06457494,105.65209091,72.96816750,Cifras definitivas
46,2009,	06,Coahuila de Zaragoza,79.24203110,80.89874400,81.41352354,102.68079488,83.59605311,Cifras definitivas
46,2009,	06,Colima,62.67477716,62.58080904,75.06948777,81.82192484,61.42329986,Cifras definitivas
46,2009,	06,Chiapas,57.09052377,62.58702341,70.85841746,84.22106311,59.67771249,Cifras definitivas
46,2009,	06,Chihuahua,61.67398037,75.77330168,83.32017693,105.00026845,87.48640945,Cifras definitivas
46,2009,	06,Ciudad de México,71.25514116,71.30981200,82.03831404,90.32675264,74.10254499,Cifras definitivas
46,2009,	06,Durango,44.17834486,55.82221443,63.46411438,110.44798853,70.09483777,Cifras definitivas
46,2009,	06,Guanajuato,74.72349544,84.37216611,88.09413750,97.55917031,85.94390964,Cifras definitivas
46,2009,	06,Guerrero,68.91374819,73.81680009,87.08883232,90.44860144,78.77063084,Cifras definitivas
46,2009,	06,Hidalgo,73.30391940,77.20244432,93.08595129,88.07094038,81.98167266,Cifras definitivas
46,2009,	06,Jalisco,83.28290494,83.73142558,79.65889943,106.66621540,84.96913325,Cifras definitivas
46,2009,	06,México,85.26900703,87.90315486,108.49111137,72.89252114,79.08190629,Cifras definitivas
46,2009,	06,Michoacán de Ocampo,58.86446874,61.79658664,76.20323703,92.21408987,70.27012148,Cifras definitivas
46,2009,	06,Morelos,82.41007591,79.41859895,86.51830130,88.68960173,76.73273685,Cifras definitivas
46,2009,	06,Nayarit,160.99374696,78.54028457,84.09847443,89.44381291,75.22088213,Cifras definitivas
46,2009,	06,Nuevo León,76.10798192,80.46650664,80.67545574,104.94932059,84.66834268,Cifras definitivas
46,2009,	06,Oaxaca,70.52747906,74.83400482,91.19956032,77.09801760,70.31305307,Cifras definitivas
46,2009,	06,Puebla,77.48624776,79.76694846,85.01602380,92.31747379,78.48464549,Cifras definitivas
46,2009,	06,Querétaro de Arteaga,64.51979011,62.14126239,75.81657604,94.78605594,71.86354218,Cifras definitivas
46,2009,	06,Quintana Roo,72.33449516,70.44822561,68.18354366,115.27299254,78.59721120,Cifras definitivas
46,2009,	06,San Luis Potosí,73.73652290,75.80026256,73.54933672,100.81822490,74.15113571,Cifras definitivas
46,2009,	06,Sinaloa,81.47798002,86.42138596,81.19145461,99.88823486,81.10071087,Cifras definitivas
46,2009,	06,Sonora,39.84262526,50.93957507,75.77081962,107.25951701,81.27141516,Cifras definitivas
46,2009,	06,Tabasco,58.27439798,65.13625230,41.09056159,166.17829021,68.28359269,Cifras definitivas
46,2009,	06,Tamaulipas,89.49765447,89.11901433,89.64050791,95.50595387,85.61202213,Cifras definitivas
46,2009,	06,Tlaxcala,43.19719273,59.45369669,87.82551019,84.57591676,74.27923039,Cifras definitivas
46,2009,	06,Veracruz de Ignacio de la Llave,81.44128048,84.79020675,83.78239379,101.19828590,84.78634640,Cifras definitivas
46,2009,	06,Yucatán,62.12050465,65.21620602,58.74354175,120.10804396,70.55571895,Cifras definitivas
46,2009,	06,Zacatecas,85.40670669,88.72912122,82.17683757,100.32856197,82.44683941,Cifras definitivas
46,2009,	07,Aguascalientes,84.41986208,87.04281243,87.77344422,95.25276022,83.60662836,Cifras definitivas
46,2009,	07,Baja California,93.10333331,88.15068567,76.80712515,111.46506966,85.61311555,Cifras definitivas
46,2009,	07,Baja California Sur,105.39543456,101.04204363,89.51829108,99.36679930,88.95146063,Cifras definitivas
46,2009,	07,Campeche,70.24997587,69.95585374,69.24122514,103.58943224,71.72659200,Cifras definitivas
46,2009,	07,Coahuila de Zaragoza,80.39830958,79.65021611,82.42746506,103.87766942,85.62372967,Cifras definitivas
46,2009,	07,Colima,65.43643346,63.18911541,75.12329363,83.01651816,62.36474270,Cifras definitivas
46,2009,	07,Chiapas,61.89229266,66.83163434,71.11197298,87.91731185,62.51973505,Cifras definitivas
46,2009,	07,Chihuahua,62.88277235,75.73522982,83.99941630,105.34881260,88.49238766,Cifras definitivas
46,2009,	07,Ciudad de México,74.20125910,75.91698865,82.72183906,91.48591714,75.67883314,Cifras definitivas
46,2009,	07,Durango,46.15003914,56.16877298,63.73227826,115.00204994,73.29342647,Cifras definitivas
46,2009,	07,Guanajuato,80.22537162,86.85219609,88.48325782,98.64311377,87.28264068,Cifras definitivas
46,2009,	07,Guerrero,74.20576723,80.54950386,87.35535108,91.36807431,79.81490209,Cifras definitivas
46,2009,	07,Hidalgo,76.44381357,81.01807874,93.12849314,87.13385130,81.14644273,Cifras definitivas
46,2009,	07,Jalisco,84.25247384,86.21885528,79.61880660,107.66870416,85.72453733,Cifras definitivas
